Molecule ChEMBL ID,Smiles,Standard Value,Standard Type,pChEMBL Value,Activity_Class
CHEMBL6056238,CCOCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,49.0,EC50,7.31,Active
CHEMBL5988348,COc1ccccc1CC[C@H]1CCc2cc([C@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,8.9,EC50,8.05,Active
CHEMBL6065198,OCc1ccc(-c2noc(-c3ccc(OCCCF)c(C(F)(F)F)c3)n2)cc1,18.4,IC50,7.74,Active
CHEMBL371743,CCOc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,8.53,IC50,8.07,Active
CHEMBL5222209,O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(OCCF)c(C(F)(F)F)c4)n3)cc2)C1,2.63,IC50,8.58,Active
CHEMBL5843915,FCCOc1ccc(-c2nc(-c3ccc(CNCc4nnn[nH]4)cc3)no2)cc1C(F)(F)F,509.0,IC50,6.29,Active
CHEMBL5861077,CS(=O)(=O)NCc1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,40.0,IC50,7.4,Active
CHEMBL6063794,N#Cc1c(F)cc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ncc(Cl)cc2F)cc1F,12700.0,IC50,4.9,Inactive
CHEMBL6031481,CC(NC(=O)c1ccc(C#N)c(F)c1)(c1ccc(Cl)c(Cl)c1)c1ccc(Cl)cn1,5100.0,IC50,5.29,Inactive
CHEMBL5890821,Cc1cc(C(=O)N[C@H](c2ccc(Cl)cc2)c2ncc(Cl)cc2F)ccc1C#N,2600.0,IC50,5.58,Inactive
CHEMBL5873038,N#Cc1ccc(C(=O)N[C@@H](c2ccc(CO)cc2)c2ncc(Cl)cc2Cl)cc1F,27400.0,IC50,4.56,Inactive
CHEMBL3105479,CCc1cc(-c2noc(-c3sc(C)c4c3C[C@@H]3[C@H]4C3(C)C)n2)cc(C)c1CCC(=O)O,7.0,EC50,8.15,Active
CHEMBL3105250,Cc1cc(-c2cnc(-c3sc(C)c4c3C[C@@H]3[C@H]4C3(C)C)o2)cc(C)c1OCC(O)CO,1.0,EC50,9.0,Active
CHEMBL3105490,Cc1cc(CCC(=O)c2sc(C)c3c2C[C@@H]2[C@H]3C2(C)C)cc(C)c1OCCNCCO,5.1,EC50,8.29,Active
CHEMBL5781177,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(Cl)cn2)cc1Br,204.0,IC50,6.69,Active
CHEMBL5934340,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ncccc2Cl)cc1F,17600.0,IC50,4.75,Inactive
CHEMBL5995489,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ncccc2Cl)ccc1Br,3500.0,IC50,5.46,Inactive
CHEMBL2048290,N#Cc1cc(-c2nc(-c3ccc4[nH]c5c(c4c3)CCC5CC(=O)O)no2)ccc1OC(F)(F)F,3.2,EC50,8.49,Active
CHEMBL2048298,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)cc3n4CCC3CC(=O)O)no2)cc1C#N,0.61,EC50,9.21,Active
CHEMBL2048293,N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)cc3n4CCC3CC(=O)O)no2)c1,123.0,EC50,6.91,Active
CHEMBL363008,CCCCCCCCCCCCCCN1CCC(C(O)P(=O)(O)O)C1,50.0,IC50,7.3,Active
CHEMBL3686130,CNC(=O)[C@H](CCc1ccccc1)NC(=O)C(O)c1ccc(-c2noc(-c3onc(-c4ccccc4)c3C(F)(F)F)n2)cc1,910.0,IC50,6.04,Active
CHEMBL3686133,CNC(=O)[C@H](C)NC(=O)C(O)c1ccc(-c2noc(-c3onc(-c4ccccc4)c3C(F)(F)F)n2)cc1,2.6,IC50,8.59,Active
CHEMBL3806205,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,8.2,EC50,8.09,Active
CHEMBL5867335,[N-]=[N+]=NCc1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,7.4,IC50,8.13,Active
CHEMBL5917318,Cc1ccc(-c2nc(-c3ccccc3)no2)cc1C(F)(F)F,492.0,EC50,6.31,Active
CHEMBL5919319,COc1ccc(-c2nc(-c3ccncc3)no2)cc1OC1CCCC1,71.6,EC50,7.14,Active
CHEMBL6017775,c1cc(-c2noc(-c3ccc(C4CCCCC4)cc3)n2)ccn1,83.4,EC50,7.08,Active
CHEMBL3359847,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(CCCC(=O)O)CC4)no2)cc1C#N,7.943,EC50,8.1,Active
CHEMBL3359843,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCN(CC(=O)O)C4)no2)cc1C#N,7.943,EC50,8.1,Active
CHEMBL3359842,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(CCC(=O)O)C4)no2)cc1C#N,6.31,EC50,8.2,Active
CHEMBL3359840,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CN(CCC(=O)O)CCO4)no2)cc1C#N,50.12,EC50,7.3,Active
CHEMBL3359838,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCN(CC(=O)O)CC4)no2)cc1Cl,2511.89,EC50,5.6,Inactive
CHEMBL3360376,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CN(CCC(=O)O)C4)no2)cc1Cl,316.23,EC50,6.5,Active
CHEMBL1566808,CN(CCC#N)C(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,9725.0,IC50,5.01,Inactive
CHEMBL1426792,COc1ccc(C(=O)/C(=C\c2ccco2)N2C=CC=CC2=C(C#N)C#N)cc1,9374.0,IC50,5.03,Inactive
CHEMBL586135,Cc1ccc(Nc2cc(C)nn2-c2nc(C)cc(O)n2)cc1,764.0,IC50,6.12,Active
CHEMBL6004316,CCOc1ccc(-c2nc(-c3cccc(Br)c3C)no2)cc1OCC,639.0,EC50,6.19,Active
CHEMBL5814448,CCOc1ccc(-c2nc(-c3cccc4c3CCC4N3CC[C@@H](O)C3)no2)cc1OCC,17.8,EC50,7.75,Active
CHEMBL5761718,CCN(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)c1ccc(C)c(CO)c1,1.1,IC50,8.96,Active
CHEMBL5853838,OCC(CO)NCc1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,87.2,IC50,7.06,Active
CHEMBL3971247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NC(=O)N3CCC(CC(=O)O)CC3)no2)cc1C#N,0.5,EC50,9.3,Active
CHEMBL3986043,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NC(=O)N3CC[C@@H](N(C)C)C3)no2)cc1C#N,0.5,EC50,9.3,Active
CHEMBL1221649,CCCCCCc1cccc(NC(=O)[C@H](N)CCP(=O)(O)O)c1,18.0,Ki,7.75,Active
CHEMBL5801829,O=C(O)CCN1CCC2(CC1)COc1cc(OC3CCc4cc(Cl)cc(Cl)c43)ccc12,1995.0,EC50,5.7,Inactive
CHEMBL6033907,Fc1cc(Cl)cnc1[C@@H](Nc1nc2ccc(Cl)cc2o1)c1ccc(Cl)cc1,352.0,IC50,6.45,Active
CHEMBL5753882,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2nccc3ccccc23)cc1F,3000.0,IC50,5.52,Inactive
CHEMBL5967896,N#Cc1ccc2oc(N[C@@H](c3ccc(Cl)cc3)c3ncc(Cl)cc3F)nc2c1,88.0,IC50,7.06,Active
CHEMBL208838,O=C(O)C[C@@H]1CN[C@@H](c2ccc(-c3noc(-c4ccc([C@@H]5CCC(F)(F)C5)cc4)n3)cc2)C1,0.8,IC50,9.1,Active
CHEMBL212580,COc1cc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)ccc1OC(C)C,1.1,EC50,8.96,Active
CHEMBL5988702,N#Cc1ccc(C(=O)NC(c2ccc(Cl)cc2)c2ccsc2)cc1F,4500.0,IC50,5.35,Inactive
CHEMBL5746484,Cc1cc(C(=O)N[C@H](c2ccc(Cl)c(Cl)c2)c2ccc(Br)cn2)ccc1C#N,3300.0,IC50,5.48,Inactive
CHEMBL194898,O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(C5CCC5)cc4)n3)cc2)C1,2.2,IC50,8.66,Active
CHEMBL3671016,Cc1cc(C(C)Nc2cccc(CN3CC(C(=O)O)C3)c2)ccc1Cl,14.7,IC50,7.83,Active
CHEMBL3671017,CCC(Nc1cccc(CN2CC(C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,3.5,IC50,8.46,Active
CHEMBL3671038,CC[C@@H](Nc1cc(CN2CC[C@@H](C(=O)O)C2)ccc1F)c1ccc(Cl)c(C)c1,10.6,IC50,7.97,Active
CHEMBL3671061,Cc1cc([C@H](Nc2ccc(Cl)c(CNCCC(=O)O)c2)C(F)(F)F)ccc1Cl,0.9,IC50,9.05,Active
CHEMBL3671063,CC[C@@H](Nc1cc(CN2CC[C@@H](C(=O)O)C2)c(Cl)cn1)c1ccc(Cl)c(C)c1,0.5,IC50,9.3,Active
CHEMBL3671066,CC[C@@H](Nc1cc(CN2CC[C@@H](C(=O)O)C2)c(Cl)cn1)c1cc(C)c(Cl)c(C)c1,1.2,IC50,8.92,Active
CHEMBL3671071,Cc1cc([C@H](Nc2ccc(Cl)c(CN3CC(C(=O)O)C3)c2)C(C)C)cc(C)c1Cl,1.7,IC50,8.77,Active
CHEMBL3701821,O=C(O)CCNCc1ccc(-c2noc(-c3cnn(C4CCCCC4)c3C3CCOCC3)n2)cc1,0.8,Ki,9.1,Active
CHEMBL198976,O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(C5CCCC5)cc4)n3)cc2)C1,0.4,IC50,9.4,Active
CHEMBL209008,Cc1cc(CCCCCC(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1,12.0,EC50,7.92,Active
CHEMBL2022902,CCc1cc(CN2CC(C(=O)O)C2)sc1-c1ncc(-c2ccc(OC(C)C)cc2)s1,10.0,EC50,8.0,Active
CHEMBL1916571,CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)cc1Br,4.0,EC50,8.4,Active
CHEMBL2037119,Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(CO)cc21,18.0,EC50,7.75,Active
CHEMBL2037128,Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(CCC(=O)O)cc21,4.0,EC50,8.4,Active
CHEMBL2037129,Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(NCCC(=O)O)cc21,150.0,EC50,6.82,Active
CHEMBL5894698,Cc1cc(Br)cnc1[C@@H](N)c1ccc(Cl)cc1,6600.0,IC50,5.18,Inactive
CHEMBL5850785,Cc1ccc([C@H](NC(=O)c2ccc(C#N)c(C)c2)c2ccc(Cl)cn2)cc1,1400.0,IC50,5.85,Inactive
CHEMBL5952955,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ncc(Cl)cc2F)ccc1Cl,332.0,IC50,6.48,Active
CHEMBL6002078,O=C(N[C@@H](c1ccc(Cl)cc1)c1ccc(Cl)cn1)c1ccc(F)c(F)c1,6400.0,IC50,5.19,Inactive
CHEMBL6045953,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(Cl)cn2)cc(C)c1C#N,452.0,IC50,6.34,Active
CHEMBL5994167,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(Br)cn2)cc1Cl,141.0,IC50,6.85,Active
CHEMBL5936948,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(Br)ccn2)ccc1C#N,2100.0,IC50,5.68,Inactive
CHEMBL5774107,O=C(N[C@@H](c1ccc(Cl)c(F)c1)c1ncccc1Cl)c1ccc(Cl)c(F)c1,3200.0,IC50,5.5,Inactive
CHEMBL6005101,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ncc(Cl)cc2Cl)ccc1C#N,528.0,IC50,6.28,Active
CHEMBL5757986,Cc1ccc([C@@H](NC(=O)c2ccc(C#N)c(Cl)c2)c2ccc(Cl)c(Cl)c2)nc1,505.0,IC50,6.3,Active
CHEMBL5944771,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2cc(Br)ccn2)ccc1Cl,2500.0,IC50,5.6,Inactive
CHEMBL5925667,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(Br)cn2)ccc1C#N,308.0,IC50,6.51,Active
CHEMBL2022907,CCc1cc(CN2CC(C(=O)O)C2)sc1-c1ncc(-c2ccc(OC(C)C)c(F)c2)s1,5.8,EC50,8.24,Active
CHEMBL6029329,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2ncc(Cl)cc2F)cc1F,860.0,IC50,6.07,Active
CHEMBL5948756,COc1cc(C(=O)NC(c2ccc(Cl)cc2)c2ccc(Cl)cc2F)ccc1C#N,22300.0,IC50,4.65,Inactive
CHEMBL6045056,CC(C)(C(=O)NC(C(=O)NC(=N)c1ccccc1)c1cccc(Cl)c1)c1ccc(Cl)cc1,6200.0,IC50,5.21,Inactive
CHEMBL5979200,CC(C)(C)OC(=O)NC(C(=O)NC(C(=O)NC(=N)c1ccccc1)c1cccc(Cl)c1)c1ccc(Cl)cc1,20100.0,IC50,4.7,Inactive
CHEMBL2011708,CCCCN(C(=O)c1ccccc1)c1nnc(-c2cccnc2)s1,1000.0,EC50,6.0,Active
CHEMBL2011710,CCCCN(C(=O)c1ccccc1F)c1nnc(-c2cccnc2)s1,316.23,EC50,6.5,Active
CHEMBL2011720,CCCCN(C(=O)c1ccc(C)cc1)c1nnc(-c2cccnc2)s1,199.53,EC50,6.7,Active
CHEMBL2011729,O=C(c1ccc(Cl)cc1)N(CC1CC1)c1nnc(-c2cccc(F)c2)s1,251.19,EC50,6.6,Active
CHEMBL2011730,CCCCCN(C(=O)c1ccc(Cl)cc1)c1nnc(-c2cccc(F)c2)s1,630.96,EC50,6.2,Active
CHEMBL2011734,CCCCN(C(=O)c1ccc(C(F)(F)F)cc1)c1nnc(-c2ccc(CN3CCNCC3)cc2)s1,50.12,EC50,7.3,Active
CHEMBL2011745,CCCCN(C(=O)c1ccc(C(F)(F)F)cc1)c1nnc(-c2cccc3ccoc23)s1,251.19,EC50,6.6,Active
CHEMBL5948294,CCN(c1ccc(Cl)c(C)c1)C(C)c1cccc(I)c1C,15.3,IC50,7.82,Active
CHEMBL6010527,CC(C)Oc1ccc(C[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1,55.0,EC50,7.26,Active
CHEMBL5938853,CN(C)CCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL4792619,COc1cccc(CC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,5.2,IC50,8.28,Active
CHEMBL5962194,COc1ccccc1CC[C@@H]1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,183.4,IC50,6.74,Active
CHEMBL6039468,CCCCCC[C@H]1Cc2ccc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)cc2CO1,55.0,EC50,7.26,Active
CHEMBL5951904,CCCCCO[C@@H]1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL6048145,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@@H](COc2ccc(F)cc2)C3)C1,55.0,EC50,7.26,Active
CHEMBL6015584,C=CCCCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL211255,Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(CC(C)C)nc2)n1,88.0,EC50,7.06,Active
CHEMBL210224,CCCCc1ccc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)nc1,16.0,EC50,7.8,Active
CHEMBL5394980,CC(C)Oc1ccc(COc2ccc3c(c2)CCN(CCC(=O)O)C3)cc1C#N,192.8,EC50,6.71,Active
CHEMBL5434161,CNC(=O)CCC(=O)N1CCc2cc(OCc3ccc(OC(C)C)c(C#N)c3)ccc2C1,1472.0,EC50,5.83,Inactive
CHEMBL5431796,CC(C)Oc1ccc(COc2ccc3c(c2)CCN(S(=O)(=O)CCC(=O)O)C3C)cc1C#N,795.3,EC50,6.1,Active
CHEMBL4097139,CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)c(F)c3)no2)cc1,10.0,EC50,8.0,Active
CHEMBL4452807,CCCc1c(-c2nc(-c3ccc(C(O)CN[C@@H]4CCC[C@@H]4C(=O)O)cc3)no2)noc1-c1ccccc1,1.8,IC50,8.74,Active
CHEMBL4469843,CCCc1c(-c2nc(-c3ccc(C(O)CN[C@H]4CCC[C@H]4C(=O)O)cc3)no2)noc1-c1ccccc1,27.0,EC50,7.57,Active
CHEMBL4457691,CCCc1c(-c2nc(-c3ccc(C(O)CN4CCC[C@H](CC(=O)O)C4)cc3)no2)noc1-c1ccccc1,3.9,EC50,8.41,Active
CHEMBL3707375,CCCCCCCOc1ccc(CCC(N)(CO)CO)cc1C(F)(F)F,0.07943,EC50,10.1,Active
CHEMBL3707247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,0.3981,EC50,9.4,Active
CHEMBL3358920,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,6.31,EC50,8.2,Active
CHEMBL2336062,C/C(=N\OCc1ccc(C2CCCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)s1,2.2,EC50,8.66,Active
CHEMBL2336073,C/C(=N\OCc1ccc(-c2ccc(F)cc2)cc1)c1ccc(CNCCC(=O)O)cc1,210.0,EC50,6.68,Active
CHEMBL3771238,CC(C)Oc1ccc(-c2nnc(-n3ncc4c3CCN(CCC(=O)O)C4)s2)cc1Cl,125.89,EC50,6.9,Active
CHEMBL1836169,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(CCC(=O)O)C2,31.62,EC50,7.5,Active
CHEMBL4093489,CCCc1ccc(COc2ccc3c(c2)CCC(CN2CC(C(=O)O)C2)=C3C)c(OC)c1,0.626,Ki,9.2,Active
CHEMBL4100785,CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCC3Cc4ccccc4C3)ccc21,7.9,EC50,8.1,Active
CHEMBL2070836,O=C(Nc1nc2ccc(-c3nc4ccccc4[nH]3)cc2s1)C1CCCCC1,19952.62,EC50,4.7,Inactive
CHEMBL3698530,CC(C)Cn1cc(-c2nc(-c3cc(F)ccc3F)no2)c(-c2ccccc2)n1,3.0,Ki,8.52,Active
CHEMBL3701834,COCc1c(-c2nc(-c3cccc(COCCC(=O)O)c3)no2)cnn1C1CCCCC1,180.0,Ki,6.75,Active
CHEMBL3701836,COCc1c(-c2nc(-c3cccc(OCCCC(=O)O)c3)no2)cnn1C1CCCCC1,31.0,Ki,7.51,Active
CHEMBL3701838,COCc1c(-c2nc(-c3ccc(C(=O)NCCC(=O)O)cc3)no2)cnn1C1CCCCC1,9.9,Ki,8.0,Active
CHEMBL3701842,N#CCc1ccc(-c2noc(-c3cnn(C4CCCCC4)c3-c3ccncc3)n2)cc1,3.3,Ki,8.48,Active
CHEMBL5927389,CCOc1ccc(-c2nc(-c3ccc(CO)cc3C)no2)cc1OCC,0.5,EC50,9.3,Active
CHEMBL5948151,CCOc1ccc(-c2nc(-c3cccc(CNCCO)c3C)no2)cc1OCC,3.4,EC50,8.47,Active
CHEMBL114606,CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1,0.7,EC50,9.15,Active
CHEMBL378054,CC[C@H](C)Oc1ccc(-c2nc(-c3ccc(CCC(=O)O)cc3C)no2)cc1C#N,0.07,EC50,10.15,Active
CHEMBL208786,Cc1ccccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1,2.4,EC50,8.62,Active
CHEMBL1672562,O=C(O)C1CN(Cc2ccc(-c3nc4cc(Cc5c(F)cccc5F)ccc4s3)c(F)c2)C1,126.0,EC50,6.9,Active
CHEMBL1672555,O=C(O)C1CN(Cc2ccc(-c3nc4ccc(Cc5ccccc5)cc4o3)c(F)c2)C1,94.0,EC50,7.03,Active
CHEMBL6024994,N#Cc1ccc(C(=O)NC(c2ccc(Cl)c(Cl)c2)c2ccc(CF)cn2)cc1Cl,7300.0,IC50,5.14,Inactive
CHEMBL5911421,CC(C)c1cccc(Cl)c1COc1ccc2c(c1)OCC21CCN(CCCC(=O)O)CC1,7943.0,EC50,5.1,Inactive
CHEMBL5413017,Cc1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3o2)cc(C)c1OCC(=O)O,501.19,EC50,6.3,Active
CHEMBL3922179,CCOc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1OCC,1.259,EC50,8.9,Active
CHEMBL4474984,O=C(O)C[C@H]1CCCN(CC(O)c2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,0.11,IC50,9.96,Active
CHEMBL1672556,O=C(O)C1CN(Cc2ccc(-c3cn4ccc(Cc5ccccc5)cc4n3)c(F)c2)C1,741.0,EC50,6.13,Active
CHEMBL1672569,O=C(O)C1CN(Cc2ccc(-c3nc4cc(Cc5ccc(Cl)cc5)ccc4s3)c(F)c2)C1,159.0,EC50,6.8,Active
CHEMBL5985478,Cc1ccc(-c2nc(-c3ccnc(N)c3)no2)cc1C(F)(F)F,197.0,EC50,6.71,Active
CHEMBL5868026,Cc1cc(-c2noc(-c3ccc(C)c(C(F)(F)F)c3)n2)ccn1,7080.0,EC50,5.15,Inactive
CHEMBL3770966,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(C#N)c3)s1)CNCC2,158.49,EC50,6.8,Active
CHEMBL3769933,Cc1c2c(nn1-c1nnc(-c3ccc(OC(C)C)c(Cl)c3)s1)CCN(CCC(=O)O)C2,6.31,EC50,8.2,Active
CHEMBL3589968,COc1ccc(-c2nc(-c3ccccc3)no2)cc1,73000.0,EC50,4.14,Inactive
CHEMBL5796977,CCCOc1ccc(-c2nc(-c3ccncc3)no2)cc1,246.0,EC50,6.61,Active
CHEMBL5840572,Cc1cnccc1-c1noc(-c2ccc(C)c(C(F)(F)F)c2)n1,37.7,EC50,7.42,Active
CHEMBL5859005,COc1cc(-c2nc(-c3cncc(C)c3)no2)ccc1C,601.0,EC50,6.22,Active
CHEMBL5816974,CCOc1ccc(-c2nc(-c3ccnc(N)c3)no2)cc1OCC,1.7,EC50,8.77,Active
CHEMBL5790733,COc1cc(-c2noc(-c3ccc(C#N)c(C)c3)n2)ccc1C,544.0,EC50,6.26,Active
CHEMBL6021999,CC(=O)NC(C(=O)NC(C(=O)NC(=N)c1ccccc1)c1cccc(Cl)c1)c1cccc(Cl)c1,17900.0,IC50,4.75,Inactive
CHEMBL5790877,CC(C)(C)OC(=O)NC(C(=O)NC(C(=O)NC(=N)c1ccccc1)c1cccc(Cl)c1)c1ccc(Br)cc1,40500.0,IC50,4.39,Inactive
CHEMBL5773684,O=C(O)C1CN(Cc2ccc3oc(-c4ccc(-c5ccc(F)nc5)c(C(F)(F)F)c4)nc3c2)C1,92.7,IC50,7.03,Active
CHEMBL5792304,O=C(O)C1CN(Cc2ccc(-c3noc(-c4ccc(OCCF)cc4)n3)cc2)C1,9.94,IC50,8.0,Active
CHEMBL5194177,Cc1ccccc1-c1ccc(-c2nc(-c3ccc(CN(C)CCC(=O)O)c(F)c3)no2)cc1C(F)(F)F,3.8,IC50,8.42,Active
CHEMBL6002983,CC(=NOCCOc1ccccc1)c1ccc([C@@H]2CC[C@](N)(COP(=O)(O)O)C2)cc1,5.2,IC50,8.28,Active
CHEMBL5985203,C/C(=N\OCCCc1ccccc1)c1ccc(C(=O)N2CCC(N)(COP(=O)(O)O)CC2)cc1,324.0,EC50,6.49,Active
CHEMBL6017418,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2ccc(Br)cn2)cc1C#N,1400.0,IC50,5.85,Inactive
CHEMBL5992947,N#Cc1cc(-c2nc(-c3ccc(CO)cc3)no2)ccc1OCCF,15.4,IC50,7.81,Active
CHEMBL5842078,Fc1cc(Cl)cnc1[C@@H](Nc1nc2cc(Cl)ccc2o1)c1ccc(Cl)cc1,1200.0,IC50,5.92,Inactive
CHEMBL5880180,Cc1ccc2oc(N[C@@H](c3ccc(Cl)cc3)c3ncc(Cl)cc3F)nc2c1,537.0,IC50,6.27,Active
CHEMBL5818174,Fc1cc(Cl)cnc1[C@@H](Nc1ncc(C2CC2)cn1)c1ccc(Cl)cc1,14300.0,IC50,4.84,Inactive
CHEMBL5865455,N=C(NC(=O)C(NC(=O)c1cccc(Cl)c1)c1ccc(Cl)c(Cl)c1)c1ccccc1,823.0,IC50,6.08,Active
CHEMBL3899384,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4N)no2)cc1C#N,0.2512,EC50,9.6,Active
CHEMBL5411968,NC(CO)(CCc1ccc(Sc2cccc(Oc3ccccc3)c2)cc1Cl)COP(=O)(O)O,0.7943,EC50,9.1,Active
CHEMBL3741589,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,398.11,EC50,6.4,Active
CHEMBL5855300,N#Cc1ccc(C(=O)N[C@@H](c2ccc(Cl)cc2)c2cc3ccccc3cn2)cc1F,18500.0,IC50,4.73,Inactive
CHEMBL6026767,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2cnc3ccccc3n2)ccc1C#N,939.0,IC50,6.03,Active
CHEMBL5794863,Cc1cc(C(=O)N[C@H](c2ccc(Cl)cc2)c2ccc(Cl)cn2)ccc1C#N,26200.0,IC50,4.58,Inactive
CHEMBL5398236,CC(C)Oc1ccc(COc2ccc3c(c2)CCCN(S(=O)(=O)CCCO)C3)cc1C#N,94.7,EC50,7.02,Active
CHEMBL5416801,CC(C)Oc1ccc(COc2ccc3c(c2)OCCN(S(=O)(=O)CCO)C3)cc1C#N,22.3,EC50,7.65,Active
CHEMBL4752394,COCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,5.7,EC50,8.24,Active
CHEMBL4792619,COc1cccc(CC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,19.2,EC50,7.72,Active
CHEMBL4208771,Cl.O=C(O)CCN1CCC2(CC1)COc1c2ccc(OCc2c(Cl)cccc2Cl)c1F,1000.0,EC50,6.0,Active
CHEMBL5962489,CCN(Cc1cccc(CO)c1)c1cc(C)c(Cl)c(C)c1,2.5,IC50,8.6,Active
CHEMBL5790197,Cc1cc(NC(C)c2ccc(C)c(CN3CC(C(=O)O)C3)c2)ccc1Cl,441.0,IC50,6.36,Active
