Common_Name,SMILES,MolWt,LogP,NumHDonors,NumHAcceptors,NumRings,NumRotatableBonds,NumHeavyAtoms,NumHeteroatoms,NumAromaticRings,TPSA,FractionCSP3,MorganFingerprint,Predicted_Prob,Predicted_Activity
Fonadelpar,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,504.53000000000026,6.650520000000005,1.0,6.0,4.0,8.0,35.0,10.0,4.0,85.45,0.32,[0 1 0 ... 0 0 0],0.7796666666666667,1
"2',3'-Dideoxythymidine-5'-Monophosphate",Cc1cn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,306.211,-0.36808,3.0,6.0,2.0,4.0,20.0,10.0,1.0,130.85,0.6,[0 0 0 ... 0 0 0],0.7795833333333334,1
(1R)-4-(3-phenoxyphenyl)-1-phosphonobutane-1-sulfonic acid,O=P(O)(O)[C@@H](CCCc1cccc(Oc2ccccc2)c1)S(=O)(=O)O,386.3620000000001,3.193200000000002,3.0,4.0,2.0,8.0,25.0,9.0,2.0,121.13,0.25,[0 1 0 ... 0 0 0],0.7795535714285714,1
Pelitrexol,Cc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc1CC[C@@H]1CNc2nc(N)[nH]c(=O)c2C1,463.5160000000003,0.9868200000000008,6.0,8.0,3.0,9.0,32.0,12.0,2.0,187.5,0.45,[0 1 0 ... 0 0 0],0.7784848484848484,1
4-Methyl-5-Hydroxyethylthiazole Phosphate,Cc1ncsc1CCOP(=O)(O)O,223.19,1.10332,2.0,4.0,1.0,4.0,13.0,7.0,1.0,79.65,0.5,[0 0 0 ... 0 0 0],0.7778750000000001,1
Octanoyl-Coenzyme A,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,893.7400000000002,1.025200000000002,9.0,19.0,3.0,25.0,57.0,28.0,2.0,363.63000000000005,0.7241379310344828,[0 1 0 ... 0 0 0],0.77775,1
Myristoyl-Coa,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,977.9020000000004,3.365800000000002,9.0,19.0,3.0,31.0,63.0,28.0,2.0,363.63000000000005,0.7714285714285715,[0 1 0 ... 0 0 0],0.77775,1
Dodecyl-Coa,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,949.8480000000004,2.585600000000002,9.0,19.0,3.0,29.0,61.0,28.0,2.0,363.63000000000005,0.7575757575757576,[0 1 0 ... 0 0 0],0.77775,1
2-OXOHEPTYLPHOSPHONIC ACID,CCCCCC(=O)CP(=O)(O)O,194.167,1.3135,2.0,2.0,0.0,6.0,12.0,5.0,0.0,74.60000000000001,0.8571428571428571,[0 0 0 ... 0 0 0],0.7775,1
"(2S)-2,3-bis{[(3R,7R)-3,7,11,15-tetramethylhexadecyl]oxy}propyl (2R)-2-hydroxy-3-[(hydroxyphosphinato)oxy]propyl phosphate",CC(C)CCCC(C)CCC[C@@H](C)CCC[C@@H](C)CCOC[C@@H](COP(=O)(O)OC[C@H](O)COP(=O)([O-])[O-])OCC[C@H](C)CCC[C@H](C)CCCC(C)CCCC(C)C,885.1949999999995,11.658599999999993,2.0,10.0,0.0,42.0,59.0,13.0,0.0,166.87,1.0,[0 1 0 ... 0 0 0],0.7772222222222223,1
Naldemedine,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,570.6460000000004,3.4798000000000027,4.0,9.0,8.0,6.0,42.0,10.0,3.0,141.18,0.46875,[0 0 0 ... 0 0 0],0.7770833333333332,1
Glucosamine 6-Phosphate,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@@H]1O,259.15099999999995,-3.1379999999999995,6.0,7.0,1.0,3.0,16.0,10.0,0.0,162.7,1.0,[0 0 0 ... 0 0 0],0.7766666666666667,1
Trehalose-6-Phosphate,O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,422.276,-5.280199999999993,9.0,12.0,2.0,6.0,27.0,15.0,0.0,236.05999999999997,1.0,[0 0 0 ... 0 0 0],0.7766666666666667,1
ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID,CC(C)CCC[C@@H](C)CCC[C@@H](C)C[C@@H](O)P(=O)(O)O,308.399,4.141400000000006,3.0,2.0,0.0,11.0,20.0,5.0,0.0,77.76,1.0,[0 1 0 ... 0 0 0],0.7766666666666666,1
PF-06291874,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,503.52100000000024,5.632640000000006,2.0,5.0,3.0,10.0,36.0,10.0,3.0,93.45,0.3461538461538461,[0 1 0 ... 0 0 0],0.775,1
Brilacidin,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,936.9199999999992,3.6839400000000033,12.0,12.0,5.0,20.0,66.0,26.0,3.0,308.49999999999994,0.45,[0 0 0 ... 0 0 0],0.7745833333333334,1
3'-Fluoro-3'-deoxythymidine 5'-monophosphate,Cc1cn([C@H]2C[C@H](F)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,324.201,-0.42008,3.0,6.0,2.0,4.0,21.0,11.0,1.0,130.85,0.6,[0 0 0 ... 0 0 0],0.7745833333333334,1
N-Pyridoxyl-7-Keto-8-Aminopelargonic Acid-5'-Monophosphate,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)C(=O)CCCCCC(=O)O)c1O,418.3830000000003,1.78722,5.0,7.0,1.0,13.0,28.0,11.0,1.0,166.27999999999997,0.5882352941176471,[0 1 0 ... 0 0 0],0.7726666666666668,1
Tenofovir exalidex,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21,569.7280000000001,6.8611000000000075,2.0,9.0,2.0,25.0,39.0,11.0,2.0,134.61,0.8214285714285714,[0 1 0 ... 0 0 0],0.7725,1
MIP-1095 I-123,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc([123I])cc1)C(=O)O)C(=O)O,560.3345890000002,1.6534,7.0,5.0,1.0,13.0,32.0,13.0,1.0,194.15999999999997,0.4210526315789473,[0 1 0 ... 0 0 0],0.7721666666666667,1
3'-deoxy-3'-aminothymidine monophosphate,Cc1cn([C@H]2C[C@H](N)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,321.22600000000006,-1.4308799999999993,4.0,7.0,2.0,4.0,21.0,11.0,1.0,156.87,0.6,[0 0 0 ... 0 0 0],0.7720833333333335,1
1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-4-METHYL-1H-INDOLE,Cc1cccc2c1ccn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,327.273,1.707419999999999,3.0,5.0,3.0,4.0,22.0,8.0,2.0,101.15,0.4285714285714285,[0 0 0 ... 0 0 0],0.7719999999999999,1
2-(Phosphonooxy)Butanoic Acid,CC[C@@H](OP(=O)(O)O)C(=O)O,184.084,-0.0411,3.0,3.0,0.0,4.0,11.0,7.0,0.0,104.06000000000002,0.75,[0 1 0 ... 0 0 0],0.7718181818181818,1
Platelet Activating Factor,CCCCCCCCCCCCCCCCOC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(C)=O,523.6920000000002,5.6238000000000055,0.0,7.0,0.0,25.0,35.0,9.0,0.0,94.12,0.9615384615384616,[0 1 0 ... 0 0 0],0.7716666666666667,1
Pyridoxyl-Glutamic Acid-5'-Monophosphate,Cc1[nH+]cc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O,379.28200000000015,-0.4683800000000001,6.0,6.0,1.0,10.0,25.0,12.0,1.0,187.75999999999996,0.4615384615384615,[0 1 0 ... 1 0 0],0.7716666666666667,1
N-Pyridoxyl-Threonine-5-Monophosphate,Cc1ncc(COP(=O)(O)O)c(CNC(C(=O)O)C(C)O)c1O,350.26400000000007,-0.3714800000000002,6.0,7.0,1.0,8.0,23.0,11.0,1.0,169.43999999999997,0.5,[0 1 0 ... 0 0 0],0.7716666666666666,1
{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)P(=O)(O)O)c1O,356.2080000000001,0.3182199999999998,6.0,6.0,1.0,7.0,22.0,12.0,1.0,169.43999999999997,0.5,[0 1 0 ... 0 0 0],0.7716666666666666,1
Brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,561.7010000000001,5.250500000000005,3.0,9.0,1.0,26.0,38.0,11.0,1.0,146.13,0.8518518518518519,[0 1 0 ... 0 0 0],0.7706103896103897,1
Ertiprotafib,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,559.5250000000003,8.792380000000005,1.0,3.0,5.0,6.0,36.0,5.0,5.0,46.53,0.1935483870967742,[0 1 0 ... 0 0 0],0.7691666666666666,1
(R)-3-hydroxydecanoyl-CoA,CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,937.7930000000003,0.7762000000000029,10.0,20.0,3.0,27.0,60.0,29.0,2.0,383.86,0.7419354838709677,[0 1 0 ... 0 0 0],0.7688888888888888,1
N-Pyridoxyl-2-Methylalanine-5-Phosphate,Cc1ncc(COP(=O)(O)O)c(CNC(C)(C)C(=O)O)c1O,334.2650000000001,0.6577200000000001,5.0,6.0,1.0,7.0,22.0,10.0,1.0,149.20999999999998,0.5,[0 0 0 ... 0 0 0],0.76875,1
2-METHYLTHIO-N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,CSc1nc(NCCC(C)C)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,463.45300000000015,0.7346999999999995,5.0,11.0,3.0,9.0,30.0,14.0,2.0,172.07999999999998,0.6875,[0 1 0 ... 0 0 0],0.7683333333333334,1
S-(2-oxo)pentadecylcoa,CCCCCCCCCCCCCC(=O)CSCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,991.9290000000004,3.4083000000000023,9.0,19.0,3.0,33.0,64.0,28.0,2.0,363.63000000000005,0.7777777777777778,[0 1 0 ... 0 0 0],0.76775,1
ZD-6126,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2,437.3850000000002,2.9743000000000004,3.0,6.0,3.0,6.0,30.0,10.0,2.0,123.55,0.35,[0 0 0 ... 0 0 0],0.7677083333333333,1
Mangafodipir,Cc1nc(COP(=O)(O)O)cc(CN(CCN(CC(=O)[O-])Cc2cc(COP(=O)(O)O)nc(C)c2O)CC(=O)[O-])c1O.[Mn+2],691.3820000000003,-2.4752599999999956,6.0,14.0,2.0,17.0,43.0,21.0,2.0,286.49999999999994,0.4545454545454545,[0 0 0 ... 0 0 0],0.7676388888888889,1
Telavancin,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,1755.6580000000004,2.692200000000017,23.0,28.0,12.0,30.0,121.0,41.0,5.0,598.0900000000001,0.525,[0 1 0 ... 0 0 0],0.7672205988455988,1
Ligandrol,N#Cc1ccc(N2CCC[C@@H]2[C@@H](O)C(F)(F)F)cc1C(F)(F)F,338.251,3.4690800000000017,1.0,3.0,2.0,2.0,23.0,9.0,1.0,47.260000000000005,0.5,[0 1 0 ... 0 0 0],0.7671666666666667,1
(C8-R)-hydantocidin 5'-phosphate,O=C(O)[C@@H](CCCN1C(=O)N[C@@]2(O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)C1=O)N(O)CO,459.30100000000016,-3.661199999999998,8.0,11.0,2.0,10.0,30.0,17.0,0.0,246.86,0.7692307692307693,[0 1 0 ... 0 0 0],0.7667460317460317,1
(C8-S)-Hydantocidin 5'-phosphate,O=C(O)[C@H](CCCN1C(=O)N[C@@]2(O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)C1=O)N(O)CO,459.30100000000016,-3.661199999999998,8.0,11.0,2.0,10.0,30.0,17.0,0.0,246.86,0.7692307692307693,[0 1 0 ... 0 0 0],0.7667460317460317,1
"Alpha-D-Glucose 1,6-Bisphosphate",O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1O,340.114,-2.9874000000000005,7.0,8.0,1.0,5.0,20.0,14.0,0.0,203.44,1.0,[0 0 0 ... 0 0 0],0.7666666666666667,1
Leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,450.4650000000002,2.884500000000002,1.0,7.0,4.0,5.0,32.0,11.0,2.0,83.48,0.5238095238095238,[0 0 0 ... 1 0 0],0.7666666666666666,1
Encaleret,Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,514.0370000000003,6.202120000000006,3.0,4.0,3.0,11.0,36.0,7.0,3.0,78.79,0.3448275862068966,[0 1 0 ... 0 0 0],0.7666666666666666,1
4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,O=C(O)CNC(=O)CCC[P@](=O)(O)OCc1ccc([N+](=O)[O-])cc1,360.259,1.2777999999999998,3.0,6.0,1.0,10.0,24.0,11.0,1.0,156.07000000000002,0.3846153846153846,[0 0 0 ... 0 0 0],0.7665000000000001,1
Hexanoyl-CoA,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,865.6860000000001,0.2450000000000028,9.0,19.0,3.0,23.0,55.0,28.0,2.0,363.63000000000005,0.7037037037037037,[0 1 0 ... 0 0 0],0.7660833333333333,1
Andarine,CC(=O)Nc1ccc(OC[C@](C)(O)C(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1,441.3620000000001,3.340500000000002,3.0,6.0,2.0,7.0,31.0,12.0,2.0,130.8,0.2631578947368421,[0 0 0 ... 0 0 0],0.7658333333333335,1
2'-O-Methyl-3'-Methyl-3'-Deoxy-Arabinofuranosyl-Thymine-5'-Phosphate,CO[C@@H]1[C@H](C)[C@@H](COP(=O)(O)O)O[C@H]1n1cc(C)c(=O)[nH]c1=O,350.2640000000001,-0.4971799999999999,3.0,7.0,2.0,5.0,23.0,11.0,1.0,140.07999999999998,0.6666666666666666,[0 0 0 ... 0 0 0],0.7658333333333335,1
5-FLUOROINDOLE PROPANOL PHOSPHATE,O=P(O)(O)OCCCc1c[nH]c2ccc(F)cc12,273.2,2.3488999999999995,3.0,2.0,2.0,5.0,18.0,7.0,2.0,82.55000000000001,0.2727272727272727,[0 0 0 ... 0 0 0],0.7655952380952381,1
"Cyclic 3',5'-thymidine monophosphate",Cc1cn([C@H]2C=C[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,304.195,-0.5920800000000002,3.0,6.0,2.0,4.0,20.0,10.0,1.0,130.85,0.4,[0 0 0 ... 0 0 0],0.7654166666666667,1
"Thymidine-3',5'-Diphosphate",Cc1cn([C@H]2C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,402.18900000000014,-1.2802800000000003,5.0,8.0,2.0,6.0,25.0,15.0,1.0,197.61,0.6,[0 0 0 ... 0 0 0],0.7654166666666667,1
1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate,O=C(O)c1ccccc1NC[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,351.248,-1.0113,7.0,7.0,1.0,9.0,23.0,11.0,1.0,176.78,0.4166666666666667,[0 1 0 ... 0 0 0],0.7654166666666665,1
(R)-Bicalutamide,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.3790000000001,2.8795800000000007,2.0,5.0,2.0,5.0,29.0,11.0,2.0,107.26,0.2222222222222222,[0 0 0 ... 0 0 0],0.765,1
Chlorophyll A,C=Cc1c(C)c2cc3nc(c4c5[n-]c(cc6nc(cc1[n-]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C.[Mg+2],893.5089999999994,12.841739999999978,0.0,7.0,6.0,20.0,65.0,10.0,3.0,123.65000000000002,0.5454545454545454,[0 1 0 ... 0 0 0],0.765,1
Chlorophyll B,C=Cc1c(C)c2cc3nc(c4c5[n-]c(cc6nc(cc1[n-]2)C(C=O)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C.[Mg+2],907.4919999999992,12.020739999999986,0.0,8.0,6.0,21.0,66.0,11.0,3.0,140.72,0.5272727272727272,[0 1 0 ... 0 0 0],0.765,1
Bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.3790000000001,2.8795800000000007,2.0,5.0,2.0,5.0,29.0,11.0,2.0,107.26,0.2222222222222222,[0 0 0 ... 0 0 0],0.765,1
{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,CC(=O)N[C@@H](Cc1ccc(OCC(=O)O)c(P(=O)(O)O)c1)C(=O)N[C@@H](C)c1ccc(OCC2CCCCC2)c(C(N)=O)c1,619.608,1.9356,6.0,7.0,3.0,14.0,43.0,14.0,2.0,214.58,0.4482758620689655,[0 1 1 ... 0 0 0],0.7648333333333333,1
Iofolastat I-123,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccc([123I])cc1)C(=O)O)C(=O)O,531.3365890000001,1.6215000000000002,6.0,5.0,1.0,14.0,30.0,11.0,1.0,165.06,0.4736842105263157,[0 1 0 ... 0 0 0],0.7646666666666667,1
Mosliciguat,O=C(O)c1ccc(CCN(CCc2ccccc2OCc2ccc(-c3ccc(C(F)(F)F)cc3)cc2Cl)[C@H]2CCCc3nc(C(=O)O)ccc32)cc1,729.1949999999999,9.561,2.0,5.0,6.0,13.0,52.0,11.0,5.0,99.96,0.2439024390243902,[0 0 0 ... 0 0 0],0.7641666666666665,1
"Phosporic Acid Mono-[3,4-Dihydroxy-5-(5-Methoxy-Benzoimidazol-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester",COc1ccc2c(c1)ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,360.259,-0.2266000000000001,4.0,8.0,3.0,5.0,24.0,11.0,2.0,143.5,0.4615384615384615,[0 0 0 ... 0 0 0],0.76375,1
Monoisopropylphosphorylserine,CC(C)OP(=O)(O)OC[C@H](N)C(=O)O,227.15299999999996,-0.0597000000000003,3.0,5.0,0.0,6.0,14.0,8.0,0.0,119.08,0.8333333333333334,[0 1 0 ... 0 0 0],0.76375,1
Feruloyl Coenzyme A,COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(O)c1O,959.711,-0.2020999999999979,11.0,22.0,4.0,22.0,62.0,31.0,3.0,413.32,0.4838709677419355,[0 1 0 ... 0 0 0],0.7635,1
"1-deoxy-1-{2,6,8-trioxo-7-[4-(phosphonooxy)butyl]-1,2,3,6,7,8-hexahydro-9H-purin-9-yl}-D-arabinitol",O=c1[nH]c(=O)c2c([nH]1)n(C[C@@H](O)[C@H](O)[C@H](O)CO)c(=O)n2CCCCOP(=O)(O)O,454.3290000000003,-3.855899999999995,8.0,11.0,2.0,11.0,30.0,16.0,2.0,240.32999999999996,0.6428571428571429,[0 1 0 ... 0 0 0],0.7629285714285714,1
"4-{2,6,8-Trioxo-9-[(2S,3R,4R)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate",O=c1[nH]c(=O)c2c([nH]1)n(C[C@H](O)[C@@H](O)[C@H](O)CO)c(=O)n2CCCCOP(=O)(O)O,454.3290000000003,-3.855899999999995,8.0,11.0,2.0,11.0,30.0,16.0,2.0,240.32999999999996,0.6428571428571429,[0 1 0 ... 0 0 0],0.7629285714285714,1
(2S)-2-{[HYDROXY(4-IODOBENZYL)PHOSPHORYL]METHYL}PENTANEDIOIC ACID,O=C(O)CC[C@H](C[P@@](=O)(O)Cc1ccc(I)cc1)C(=O)O,426.143,2.6272,3.0,3.0,1.0,8.0,21.0,8.0,1.0,111.9,0.3846153846153846,[0 1 0 ... 0 0 0],0.7629166666666667,1
N-(5'-phosphopyridoxyl)-L-alanine,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)C(=O)O)c1O,320.23800000000006,0.2676200000000001,5.0,6.0,1.0,7.0,21.0,10.0,1.0,149.20999999999998,0.4545454545454545,[0 1 0 ... 0 0 0],0.7627083333333333,1
N-(5'-Phosphopyridoxyl)-D-Alanine,Cc1ncc(COP(=O)(O)O)c(CN[C@H](C)C(=O)O)c1O,320.23800000000006,0.2676200000000001,5.0,6.0,1.0,7.0,21.0,10.0,1.0,149.20999999999998,0.4545454545454545,[0 1 0 ... 0 0 0],0.7627083333333333,1
1-ACETYL-2-LYSO-SN-GLYCERO-3-PHOSPHOETHANOLAMINE,CC(=O)OC[C@H](O)CO[P@@](=O)(O)OCC[NH3+],258.18699999999995,-1.7140999999999984,3.0,6.0,0.0,8.0,16.0,9.0,0.0,129.93,0.8571428571428571,[0 1 0 ... 0 0 0],0.7625,1
BMS-955176,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,691.0350000000002,8.10810000000001,2.0,5.0,7.0,7.0,49.0,7.0,1.0,86.71000000000001,0.7380952380952381,[0 0 0 ... 0 1 0],0.7625,1
N(6)-(pyridoxal phosphate)-L-lysine,Cc1ncc(COP(=O)(O)O)c(/C=N/CCCC[C@H](N)C(=O)O)c1O,375.31800000000015,0.7060199999999996,5.0,7.0,1.0,10.0,25.0,11.0,1.0,175.55999999999997,0.5,[0 1 0 ... 0 0 0],0.7625,1
"[(2R,3R,4S,5S)-3,4-Dihydroxy-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-2-pyrrolidinyl]methyl dihydrogen phosphate",O=c1nc[nH]c2c([C@@H]3N[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c[nH]c12,346.236,-1.9048,7.0,7.0,3.0,4.0,23.0,12.0,2.0,180.79,0.4545454545454545,[0 1 0 ... 0 0 0],0.7610714285714286,1
Imiglitazar,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,470.5250000000002,6.014720000000005,1.0,6.0,4.0,11.0,35.0,7.0,4.0,94.15000000000002,0.1785714285714285,[0 0 0 ... 0 0 0],0.7608333333333333,1
N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate,Cc1ncc(COP(=O)(O)O)c(CNC2(C(=O)O)CC2)c1O,332.24900000000014,0.4117199999999996,5.0,6.0,2.0,7.0,22.0,10.0,1.0,149.20999999999998,0.5,[0 0 0 ... 0 0 0],0.7604166666666665,1
"(2S)-2-({4-[(2S)-1-(2-Amino-4-oxo-1,4-dihydro-6-quinazolinyl)-3-{[2-({(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]tetrahydro-2-furanyl}amino)-2-oxoethyl]amino}-2-hydroxy-2-propanyl]benzoyl}ami no)pentanedioic acid",Nc1nc(=O)c2cc(C[C@@](O)(CNCC(=O)N[C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2[nH]1,752.6270000000001,-2.7547999999999897,12.0,14.0,4.0,17.0,52.0,22.0,3.0,353.28,0.4,[0 1 0 ... 0 0 0],0.76,1
S-23,C[C@](O)(COc1ccc(Cl)c(F)c1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,416.7580000000001,4.138080000000001,2.0,4.0,2.0,5.0,28.0,10.0,2.0,82.35,0.2222222222222222,[0 0 0 ... 0 0 0],0.76,1
S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,C[C@](O)(COc1ccc(F)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,402.30000000000007,3.521200000000002,2.0,5.0,2.0,6.0,28.0,11.0,2.0,101.7,0.2352941176470588,[0 0 0 ... 0 0 0],0.76,1
Glyceryl stearate SE,CCCCCCCCCCCCCCCCCC(=O)OC(CO)CO.CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO.CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)CO.CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[K+].[Na+],1704.7290000000005,19.43649999999999,6.0,16.0,0.0,89.0,117.0,18.0,0.0,280.53999999999996,0.9494949494949496,[0 1 0 ... 0 0 0],0.7598181818181818,1
