Common_Name,SMILES,MolWt,LogP,NumHDonors,NumHAcceptors,NumRings,NumRotatableBonds,NumHeavyAtoms,NumHeteroatoms,NumAromaticRings,TPSA,FractionCSP3,MorganFingerprint,Predicted_Prob,Predicted_Activity
(R)-styrene oxide,c1ccc([C@@H]2CO2)cc1,120.15099999999997,1.7578999999999998,0.0,1.0,2.0,1.0,9.0,1.0,1.0,12.53,0.25,[0 0 0 ... 0 0 0],0.23,0
Bromoform,BrC(Br)Br,252.731,2.4547,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,[0 1 0 ... 0 0 0],0.23,0
Methylene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],319.861,0.8665999999999998,0.0,3.0,3.0,2.0,21.0,5.0,3.0,19.370000000000005,0.25,[0 0 0 ... 0 0 0],0.23,0
Bisacodyl,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,361.39700000000005,4.112400000000003,0.0,5.0,3.0,5.0,27.0,5.0,3.0,65.49000000000001,0.13636363636363635,[0 1 0 ... 0 0 0],0.23,0
Perflubron,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,498.95799999999997,6.348200000000002,0.0,0.0,0.0,6.0,26.0,18.0,0.0,0.0,1.0,[0 0 0 ... 0 0 0],0.23,0
"N-(4-chlorobenzyl)-N-methylbenzene-1,4-disulfonamide",CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1ccc(S(N)(=O)=O)cc1,374.8710000000001,1.8081000000000003,1.0,4.0,2.0,5.0,23.0,9.0,2.0,97.53999999999999,0.14285714285714285,[0 0 0 ... 0 0 0],0.23,0
2-Chlorophenol,Oc1ccccc1Cl,128.558,2.0456000000000003,1.0,1.0,1.0,0.0,8.0,2.0,1.0,20.23,0.0,[0 0 0 ... 0 0 0],0.22958333333333336,0
Methylisothiazolinone,Cn1sccc1=O,115.15699999999998,0.4468,0.0,3.0,1.0,0.0,7.0,3.0,1.0,22.0,0.25,[0 0 0 ... 0 0 0],0.22916666666666669,0
Methyldiazene,[H]/N=N\C,44.057,0.64717,1.0,2.0,0.0,0.0,3.0,2.0,0.0,36.21,1.0,[0 0 0 ... 0 0 0],0.22916666666666669,0
Cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,261.089,1.884,1.0,2.0,1.0,5.0,14.0,7.0,0.0,41.57000000000001,1.0,[0 0 0 ... 0 0 0],0.22833333333333336,0
Amithiozone,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,236.29999999999998,0.8120999999999998,3.0,3.0,1.0,3.0,16.0,6.0,1.0,79.51,0.1,[0 0 0 ... 0 0 0],0.22833333333333333,0
Piroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35300000000007,1.5809999999999997,2.0,5.0,3.0,2.0,23.0,8.0,2.0,99.6,0.06666666666666667,[0 0 0 ... 0 0 0],0.22833333333333333,0
[Methylseleno]Acetate,C[Se]CC(=O)[O-],152.03099999999998,-1.0931000000000002,0.0,2.0,0.0,2.0,6.0,3.0,0.0,40.129999999999995,0.6666666666666666,[0 0 0 ... 0 0 0],0.228,0
"1,2-Dimethoxyethane",COCCOC,90.122,0.2792,0.0,2.0,0.0,3.0,6.0,2.0,0.0,18.46,1.0,[0 0 0 ... 0 0 0],0.228,0
Cyclohexylammonium Ion,[NH3+]C1CCCCC1,100.185,0.5609999999999993,1.0,0.0,1.0,0.0,7.0,1.0,0.0,27.64,1.0,[0 0 1 ... 0 0 0],0.2275,0
Paramethadione,CCC1(C)OC(=O)N(C)C1=O,157.16899999999995,0.7637,0.0,3.0,1.0,1.0,11.0,4.0,0.0,46.61,0.7142857142857143,[0 0 0 ... 0 0 0],0.2275,0
"(3E)-2,6-DIOXO-6-PHENYLHEX-3-ENOATE",O=C([O-])C(=O)/C=C/CC(=O)c1ccccc1,217.2,0.1345999999999995,0.0,4.0,1.0,5.0,16.0,4.0,1.0,74.27,0.08333333333333333,[0 0 0 ... 0 0 0],0.2275,0
1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID,O=C(O)c1cnn(-c2ccccc2)c1,188.18600000000004,1.5705,1.0,3.0,2.0,2.0,14.0,4.0,2.0,55.12,0.0,[0 0 0 ... 0 0 0],0.22714285714285715,0
Methyl Methylsulfinylmethyl Sulfide,CSC[S@](C)=O,124.22999999999999,0.6854,0.0,2.0,0.0,2.0,6.0,3.0,0.0,17.07,1.0,[0 0 0 ... 0 0 0],0.2268888888888889,0
7-Deazaguanine,Nc1nc2c(c(=O)[nH]1)CC=N2,150.141,-0.3895000000000004,2.0,4.0,2.0,0.0,11.0,5.0,1.0,84.13,0.16666666666666666,[0 0 0 ... 0 0 0],0.22683333333333333,0
"4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid",O=C(O)c1nonc1O,130.05900000000003,-0.5266000000000002,2.0,5.0,1.0,1.0,9.0,6.0,1.0,96.45,0.0,[0 0 0 ... 0 0 0],0.22666666666666668,0
Fluorouracil,O=c1[nH]cc(F)c(=O)[nH]1,130.078,-0.7977000000000001,2.0,2.0,1.0,0.0,9.0,5.0,1.0,65.72,0.0,[0 0 0 ... 0 0 0],0.22666666666666668,0
Methyl pyrrolidone,CN1CCCC1=O,99.133,0.23859999999999992,0.0,1.0,1.0,0.0,7.0,2.0,0.0,20.310000000000002,0.8,[0 0 0 ... 0 0 0],0.22666666666666668,0
"4-amino-7,7-dimethyl-7,8-dihydroquinazolin-5(6H)-one",CC1(C)CC(=O)c2c(N)ncnc2C1,191.23399999999998,1.2139,1.0,4.0,2.0,0.0,14.0,4.0,1.0,68.87,0.5,[0 0 0 ... 0 0 0],0.22625,0
4-(trifluoromethyl)phenol,Oc1ccc(C(F)(F)F)cc1,162.11,2.4110000000000005,1.0,1.0,1.0,0.0,11.0,4.0,1.0,20.23,0.14285714285714285,[0 0 0 ... 0 0 0],0.22625,0
1-Deaza-Adenosine,Nc1ccnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,266.257,-1.3750000000000007,4.0,8.0,3.0,2.0,19.0,8.0,2.0,126.65,0.45454545454545453,[0 0 0 ... 0 0 0],0.22583333333333336,0
"N~3~-BENZYLPYRIDINE-2,3-DIAMINE",Nc1ncccc1NCc1ccccc1,199.257,2.2759,2.0,3.0,2.0,3.0,15.0,3.0,2.0,50.94,0.08333333333333333,[0 0 0 ... 0 0 0],0.22583333333333336,0
Linsidomine,[NH-]c1c[n+](N2CCOCC2)no1,170.172,-0.3860000000000001,0.0,4.0,2.0,1.0,12.0,6.0,1.0,66.18,0.6666666666666666,[0 0 0 ... 0 0 0],0.225,0
2-(Trimethylammonium)Ethyl Thiol,C[N+](C)(C)CCS,120.241,0.6224000000000001,1.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,[0 0 0 ... 0 0 0],0.225,0
Metronidazole benzoate,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1,275.26399999999995,1.95672,0.0,6.0,2.0,5.0,20.0,7.0,2.0,87.25999999999999,0.23076923076923078,[0 0 0 ... 0 0 0],0.225,0
Protocatechualdehyde,O=Cc1ccc(O)c(O)c1,138.12199999999999,0.9102999999999999,2.0,3.0,1.0,1.0,10.0,3.0,1.0,57.53,0.0,[0 0 0 ... 0 0 0],0.225,0
4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide,NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1,284.728,1.5210000000000004,2.0,5.0,2.0,3.0,18.0,8.0,2.0,97.97,0.0,[0 0 0 ... 0 0 0],0.225,0
"N,4-Dimethyl-N-(1-phenyl-1H-pyrazol-5-yl)benzenesulfonamide",Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,327.40900000000005,3.0058200000000017,0.0,4.0,3.0,4.0,23.0,6.0,3.0,55.2,0.11764705882352941,[0 0 0 ... 0 0 0],0.225,0
p-Benzoyl-L-phenylalanine,N[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,269.3,1.872,2.0,3.0,2.0,5.0,20.0,4.0,2.0,80.39,0.125,[0 1 0 ... 0 0 0],0.225,0
Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,180.156,-3.8346000000000005,6.0,6.0,1.0,0.0,12.0,6.0,0.0,121.38000000000001,1.0,[0 0 0 ... 0 0 0],0.225,0
Beta-L-Arabinose,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@@H]1O,150.13,-2.5823000000000005,4.0,5.0,1.0,0.0,10.0,5.0,0.0,90.15,1.0,[0 0 0 ... 0 0 0],0.225,0
L-Xylopyranose,OC1OC[C@H](O)[C@@H](O)[C@@H]1O,150.13,-2.5823000000000005,4.0,5.0,1.0,0.0,10.0,5.0,0.0,90.15,1.0,[0 0 0 ... 0 0 0],0.225,0
scyllo-inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,180.156,-3.8346000000000005,6.0,6.0,1.0,0.0,12.0,6.0,0.0,121.38000000000001,1.0,[0 0 0 ... 0 0 0],0.225,0
Aluminium clofibrate,CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Al+3].[OH-],471.2690000000002,1.9369999999999992,0.0,7.0,2.0,6.0,30.0,10.0,2.0,128.72,0.3,[0 0 0 ... 0 0 0],0.225,0
D-chiro-Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,180.156,-3.8346000000000005,6.0,6.0,1.0,0.0,12.0,6.0,0.0,121.38000000000001,1.0,[0 0 0 ... 0 0 0],0.225,0
2H-Benzimidazol-2-amine,NC1N=c2ccccc2=N1,133.15399999999997,-0.8183000000000002,1.0,3.0,2.0,0.0,10.0,3.0,1.0,50.739999999999995,0.14285714285714285,[0 0 0 ... 0 0 0],0.225,0
alpha-D-Xylopyranose,O[C@@H]1[C@@H](O)[C@@H](O)OC[C@H]1O,150.13,-2.5823000000000005,4.0,5.0,1.0,0.0,10.0,5.0,0.0,90.15,1.0,[0 0 0 ... 0 0 0],0.225,0
Hexafluoroacetone Hydrate,OC(O)(C(F)(F)F)C(F)(F)F,184.035,0.7919,2.0,2.0,0.0,0.0,11.0,8.0,0.0,40.46,1.0,[0 0 0 ... 0 0 0],0.225,0
beta-D-Ribopyranose,O[C@@H]1[C@H](O)[C@H](O)CO[C@H]1O,150.13,-2.5823000000000005,4.0,5.0,1.0,0.0,10.0,5.0,0.0,90.15,1.0,[0 0 0 ... 0 0 0],0.225,0
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(Cl)cc1,276.719,3.4147000000000025,1.0,2.0,2.0,5.0,19.0,4.0,2.0,46.53,0.13333333333333333,[0 1 0 ... 0 0 0],0.22494047619047625,0
Chlorotrianisene,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,380.8710000000001,5.867800000000005,0.0,3.0,3.0,6.0,27.0,4.0,3.0,27.69,0.13043478260869565,[0 0 0 ... 0 0 0],0.22466666666666668,0
Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.274,3.3872000000000018,1.0,1.0,3.0,0.0,18.0,3.0,2.0,46.330000000000005,0.0,[0 0 0 ... 0 0 0],0.22458333333333336,0
CP1-1189,CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1,234.29899999999998,2.1733000000000002,2.0,2.0,1.0,2.0,17.0,4.0,1.0,58.2,0.38461538461538464,[0 0 0 ... 0 0 0],0.22458333333333333,0
4-(2-METHOXYPHENYL)-2-OXOBUT-3-ENOIC ACID,COc1ccccc1/C=C\C(=O)C(=O)O,206.19699999999997,1.3620999999999999,1.0,3.0,1.0,4.0,15.0,4.0,1.0,63.60000000000001,0.09090909090909091,[0 0 0 ... 0 0 0],0.22425,0
Magnesium trisilicate,O=[Si]([O-])O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2],260.86,-7.0344,0.0,8.0,0.0,4.0,13.0,13.0,0.0,144.84,0.0,[0 0 0 ... 0 0 0],0.22416666666666665,0
Biguanide,N=C(N)NC(=N)N,101.11300000000001,-1.63706,5.0,2.0,0.0,0.0,7.0,5.0,0.0,111.77,0.0,[0 0 0 ... 0 0 0],0.2238888888888889,0
"3H-pyrazolo[4,3-d]pyrimidin-7-ol",Oc1ncnc2c1N=NC2,136.114,0.7794999999999999,1.0,5.0,2.0,0.0,10.0,5.0,1.0,70.73,0.2,[0 0 0 ... 0 0 0],0.22375,0
Gallium citrate,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ga+3],258.82199999999995,-5.633399999999999,1.0,7.0,0.0,5.0,14.0,8.0,0.0,140.62,0.5,[0 0 0 ... 0 0 1],0.22375,0
Nitroprusside,N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O,215.941,0.2985,0.0,7.0,0.0,1.0,13.0,8.0,0.0,148.38,0.0,[0 0 0 ... 0 0 0],0.22333333333333336,0
3-Chloroalaninate,[NH3+][C@H](CCl)C(=O)[O-],123.53899999999999,-2.4143999999999997,1.0,2.0,0.0,2.0,7.0,4.0,0.0,67.77,0.6666666666666666,[0 1 0 ... 0 0 0],0.22314285714285717,0
Diminazene,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,281.32300000000004,2.36554,5.0,4.0,2.0,5.0,21.0,7.0,2.0,136.49,0.0,[0 0 0 ... 0 0 0],0.223,0
N-Ethylmaleimide,CCN1C(=O)C=CC1=O,125.12699999999997,-0.06869999999999998,0.0,2.0,1.0,1.0,9.0,3.0,0.0,37.38,0.3333333333333333,[0 0 0 ... 0 0 0],0.223,0
Cysteamine,NCCS,77.15199999999999,-0.12509999999999988,2.0,2.0,0.0,1.0,4.0,2.0,0.0,26.02,1.0,[0 0 0 ... 0 0 0],0.22258333333333333,0
Mafenide,NCc1ccc(S(N)(=O)=O)cc1,186.236,-0.20729999999999998,2.0,3.0,1.0,2.0,12.0,5.0,1.0,86.18,0.14285714285714285,[0 0 0 ... 0 0 0],0.2225,0
Amphetamine,CC(N)Cc1ccccc1,135.20999999999998,1.5763,1.0,1.0,1.0,2.0,10.0,1.0,1.0,26.02,0.3333333333333333,[0 1 0 ... 0 0 0],0.2225,0
Thymoquinone,CC1=CC(=O)C(C(C)C)=CC1=O,164.20399999999998,1.6669,0.0,2.0,1.0,1.0,12.0,2.0,0.0,34.14,0.4,[0 1 0 ... 0 0 0],0.2225,0
Alrestatin,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,255.22899999999998,1.5204,1.0,3.0,3.0,2.0,19.0,5.0,2.0,74.68,0.07142857142857142,[0 0 0 ... 0 0 0],0.2225,0
Bisoxatin acetate,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,417.4170000000001,3.8119000000000023,1.0,6.0,4.0,4.0,31.0,7.0,3.0,90.93,0.125,[0 0 0 ... 0 0 0],0.2225,0
Pemoline,NC1=NC(=O)C(c2ccccc2)O1,176.17499999999998,0.5992000000000001,1.0,3.0,2.0,1.0,13.0,4.0,1.0,64.67999999999999,0.1111111111111111,[0 0 0 ... 0 0 0],0.2225,0
Dextroamphetamine,C[C@H](N)Cc1ccccc1,135.20999999999998,1.5763,1.0,1.0,1.0,2.0,10.0,1.0,1.0,26.02,0.3333333333333333,[0 1 0 ... 0 0 0],0.2225,0
Benzyl nicotinate,O=C(OCc1ccccc1)c1cccnc1,213.236,2.4386,0.0,3.0,2.0,3.0,16.0,3.0,2.0,39.19,0.07692307692307693,[0 0 0 ... 0 0 0],0.2218181818181818,0
2-aminoisobutyric acid,CC(C)(N)C(=O)O,103.12099999999998,-0.19169999999999998,2.0,2.0,0.0,1.0,7.0,3.0,0.0,63.32000000000001,0.75,[0 0 0 ... 0 0 0],0.22125,0
4-TERT-BUTYLBENZENESULFONIC ACID,CC(C)(C)c1ccc(S(=O)(=O)O)cc1,214.28599999999997,2.2308000000000003,1.0,2.0,1.0,1.0,14.0,4.0,1.0,54.370000000000005,0.4,[0 0 0 ... 0 0 0],0.22125,0
Nicofetamide,O=C(NC(Cc1ccccc1)c1ccccc1)c1cccnc1,302.377,3.7954000000000025,1.0,2.0,3.0,5.0,23.0,3.0,3.0,41.99,0.1,[0 1 0 ... 0 0 0],0.2205,0
1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,446.24800000000005,3.9680000000000017,1.0,4.0,3.0,3.0,26.0,10.0,3.0,77.98,0.0625,[0 0 0 ... 0 0 0],0.22041666666666668,0
NU1025,Cc1nc2c(O)cccc2c(=O)[nH]1,176.17499999999995,0.93712,2.0,3.0,2.0,0.0,13.0,4.0,2.0,65.98,0.1111111111111111,[0 0 0 ... 0 0 0],0.22,0
Orellanine,[O-][n+]1ccc(O)c(O)c1-c1c(O)c(O)cc[n+]1[O-],252.182,-0.5572000000000001,4.0,6.0,2.0,1.0,18.0,8.0,2.0,134.8,0.0,[0 0 0 ... 0 0 0],0.22,0
"2,3-Dihydroxy-Benzoic Acid",O=C(O)c1cccc(O)c1O,154.12099999999998,0.7959999999999998,3.0,3.0,1.0,1.0,11.0,4.0,1.0,77.76,0.0,[0 0 0 ... 0 0 0],0.22,0
Dihydroxyphenylglycine,N[C@H](C(=O)O)c1cc(O)cc(O)c1,183.16299999999998,0.18220000000000008,4.0,4.0,1.0,2.0,13.0,5.0,1.0,103.78000000000002,0.125,[0 1 0 ... 0 1 0],0.22,0
3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,O=S(=O)(O)CCCSc1nc2ccccc2s1,289.403,2.6663000000000014,1.0,5.0,2.0,5.0,17.0,7.0,2.0,67.26,0.3,[0 0 0 ... 0 0 0],0.22,0
Fenofibric acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,318.75600000000003,3.8130000000000033,1.0,3.0,2.0,5.0,22.0,5.0,2.0,63.60000000000001,0.17647058823529413,[0 0 0 ... 0 0 0],0.22,0
Nicotinaldehyde,O=Cc1cccnc1,107.11199999999998,0.8940999999999999,0.0,2.0,1.0,1.0,8.0,2.0,1.0,29.96,0.0,[0 0 0 ... 0 0 0],0.22,0
"N-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide",CC(=O)Nc1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,417.4580000000002,2.9072000000000013,1.0,7.0,3.0,1.0,30.0,8.0,2.0,84.48000000000002,0.4090909090909091,[0 0 0 ... 0 0 0],0.22,0
Glymidine,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,309.34700000000004,1.3026,1.0,6.0,2.0,7.0,21.0,8.0,2.0,90.41000000000001,0.23076923076923078,[0 0 0 ... 0 0 0],0.22,0
3-(N-morpholino)propanesulfonic acid,O=S(=O)(O)CCCN1CCOCC1,209.26699999999994,-0.4034999999999995,1.0,4.0,1.0,4.0,13.0,6.0,0.0,66.84,1.0,[0 0 0 ... 0 0 0],0.22,0
Diatrizoate,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.9150000000002,3.1154,3.0,3.0,1.0,3.0,20.0,9.0,1.0,95.50000000000001,0.18181818181818182,[0 0 0 ... 0 0 0],0.22,0
Pheniprazine,CC(Cc1ccccc1)NN,150.22499999999997,1.0809,2.0,2.0,1.0,3.0,11.0,2.0,1.0,38.05,0.3333333333333333,[0 1 0 ... 0 0 0],0.22,0
Xylarohydroxamate,O=C(NO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],194.11899999999997,-4.675599999999998,5.0,7.0,0.0,4.0,13.0,8.0,0.0,150.15,0.6,[0 1 0 ... 0 0 0],0.22,0
Ellipticine,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,246.31300000000002,4.4861400000000025,1.0,1.0,4.0,0.0,19.0,2.0,4.0,28.68,0.11764705882352941,[0 0 0 ... 0 0 0],0.22,0
Tetraferric tricitrate decahydrate,O.O.O.O.O.O.O.O.O.O.O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],967.8030000000005,-25.91080000000002,0.0,21.0,0.0,15.0,53.0,35.0,0.0,745.3499999999999,0.5,[0 0 0 ... 0 0 1],0.21925,0
4-Hydroxyphenylpyruvic acid,O=C(O)C(=O)Cc1ccc(O)cc1,180.159,0.5884,2.0,3.0,1.0,3.0,13.0,4.0,1.0,74.6,0.1111111111111111,[0 0 0 ... 0 0 0],0.21925,0
2-Amino-1H-benzimidazol-5-ol,Nc1nc2ccc(O)cc2[nH]1,149.15299999999996,0.8506999999999998,3.0,3.0,2.0,0.0,11.0,4.0,2.0,74.93,0.0,[0 0 0 ... 0 0 0],0.21899999999999997,0
Oltipraz,Cc1c(-c2cnccn2)ssc1=S,226.351,3.3045100000000014,0.0,5.0,2.0,1.0,13.0,5.0,2.0,25.78,0.125,[0 0 0 ... 0 0 0],0.218125,0
Bronopol,O=[N+]([O-])C(Br)(CO)CO,199.988,-0.6611,2.0,4.0,0.0,3.0,9.0,6.0,0.0,83.60000000000001,1.0,[0 0 0 ... 0 0 0],0.218,0
Tetraglyme,COCCOCCOCCOCCOC,222.28099999999995,0.32900000000000085,0.0,5.0,0.0,12.0,15.0,5.0,0.0,46.150000000000006,1.0,[0 0 0 ... 0 0 0],0.218,0
Pentaglyme,COCCOCCOCCOCCOCCOC,266.33399999999995,0.345600000000001,0.0,6.0,0.0,15.0,18.0,6.0,0.0,55.38000000000001,1.0,[0 0 0 ... 0 0 0],0.218,0
Dacarbazine,CN(C)/N=N/c1[nH]cnc1C(N)=O,182.18699999999998,0.0688999999999999,2.0,4.0,1.0,3.0,13.0,7.0,1.0,99.72999999999999,0.3333333333333333,[0 0 0 ... 0 0 0],0.218,0
Diglyme,COCCOCCOC,134.175,0.29580000000000006,0.0,3.0,0.0,6.0,9.0,3.0,0.0,27.69,1.0,[0 0 0 ... 0 0 0],0.218,0
[Methylthio]Acetate,CSCC(=O)[O-],105.13799999999999,-0.9007000000000001,0.0,3.0,0.0,2.0,6.0,3.0,0.0,40.129999999999995,0.6666666666666666,[0 0 0 ... 0 0 0],0.218,0
2-Aminoethanimidic Acid,N=CCN,58.083999999999996,-0.4053299999999999,2.0,2.0,0.0,1.0,4.0,2.0,0.0,49.870000000000005,0.5,[0 0 0 ... 0 0 0],0.218,0
Triglyme,COCCOCCOCCOC,178.22799999999998,0.3124,0.0,4.0,0.0,9.0,12.0,4.0,0.0,36.92,1.0,[0 0 0 ... 0 0 0],0.218,0
Diclofenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,305.16400000000004,0.2882000000000006,2.0,4.0,1.0,2.0,16.0,10.0,1.0,120.32,0.0,[0 0 0 ... 0 0 0],0.21791666666666665,0
Benzo[B]Thiophene-2-Carboxamidine,NC(=[NH2+])c1cc2ccccc2s1,177.25199999999998,0.3657000000000007,2.0,1.0,2.0,1.0,12.0,3.0,2.0,51.61,0.0,[0 0 0 ... 0 0 0],0.2175,0
Tris-Hydroxymethyl-Methyl-Ammonium,C[N+](CO)(CO)CO,122.14399999999999,-1.7176000000000002,3.0,3.0,0.0,3.0,8.0,4.0,0.0,60.69,1.0,[0 0 0 ... 0 0 0],0.2175,0
"3,5-DIMETHYL-1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID ETHYL ESTER",CCOC(=O)c1c(C)[nH+]n(-c2ccccc2)c1C,245.302,2.0849399999999996,0.0,3.0,2.0,3.0,18.0,4.0,2.0,45.37,0.2857142857142857,[0 0 0 ... 0 0 0],0.2175,0
Cyanamide,N#CN,42.041,-0.57382,1.0,2.0,0.0,0.0,3.0,2.0,0.0,49.81,0.0,[0 0 0 ... 0 0 0],0.2175,0
Zirconium dioxide,[O]=[Zr]=[O],123.222,-0.2401,0.0,2.0,0.0,0.0,3.0,3.0,0.0,34.14,0.0,[0 0 0 ... 0 0 0],0.2175,0
"2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE",Nc1ncc(C(=O)N(Cc2ccccc2)Cc2ccccc2)o1,307.35300000000007,3.099400000000002,1.0,4.0,3.0,5.0,23.0,5.0,3.0,72.36,0.1111111111111111,[0 0 0 ... 0 0 0],0.2175,0
(S)-3-phenyllactic acid,O=C(O)[C@@H](O)Cc1ccccc1,166.17600000000002,0.6746000000000002,2.0,2.0,1.0,3.0,12.0,3.0,1.0,57.53,0.2222222222222222,[0 1 0 ... 0 0 0],0.2175,0
Methylmalonic Acid,CC(C(=O)O)C(=O)O,118.08799999999998,-0.20829999999999999,2.0,2.0,0.0,2.0,8.0,4.0,0.0,74.6,0.5,[0 1 0 ... 0 0 0],0.2175,0
Antimony potassium tartrate,O.O.O.O=C([O-])[C@H]([O-])[C@@H]([O-])C(=O)[O-].O=C([O-])[C@H]([O-])[C@@H]([O-])C(=O)[O-].[K+].[K+].[Sb+3].[Sb+3],667.8690000000001,-21.339700000000004,0.0,12.0,0.0,6.0,27.0,19.0,0.0,347.26,0.5,[0 1 0 ... 0 0 0],0.2175,0
Gallium citrate Ga-67,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[67Ga+3],256.0272017,-5.633399999999999,1.0,7.0,0.0,5.0,14.0,8.0,0.0,140.62,0.5,[0 0 0 ... 0 0 1],0.21675,0
Calcium citrate,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2],498.43200000000013,-11.647600000000006,2.0,14.0,0.0,10.0,29.0,17.0,0.0,281.24,0.5,[0 0 0 ... 0 0 1],0.21675,0
Carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.794,3.4026000000000023,0.0,3.0,2.0,6.0,20.0,4.0,2.0,25.36,0.3125,[0 1 0 ... 0 0 0],0.21666666666666667,0
Bromochlorosalicylanilide,O=C(Nc1ccc(Cl)cc1)c1cc(Br)ccc1O,326.577,4.060400000000001,2.0,2.0,2.0,2.0,18.0,5.0,2.0,49.33,0.0,[0 0 0 ... 0 0 0],0.21666666666666667,0
Tetrathiomolybdate,[S]=[Mo](=[S])([S-])[S-],224.20800000000003,1.2891000000000001,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,[0 0 0 ... 0 0 0],0.21666666666666667,0
Robenidine,N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,334.21000000000004,3.4753700000000016,3.0,3.0,2.0,4.0,22.0,7.0,2.0,72.63,0.0,[0 0 0 ... 0 0 0],0.21638888888888888,0
Phenacemide,NC(=O)NC(=O)Cc1ccccc1,178.191,0.42399999999999954,2.0,2.0,1.0,2.0,13.0,4.0,1.0,72.19,0.1111111111111111,[0 0 0 ... 0 0 0],0.21625,0
Selenoinosine,OC[C@H]1O[C@@H](n2cnc3c([SeH])ncnc32)[C@H](O)[C@@H]1O,331.19000000000005,-3.036099999999999,3.0,8.0,3.0,2.0,19.0,9.0,2.0,113.52000000000001,0.5,[0 0 0 ... 0 0 0],0.21583333333333335,0
